report_date,level,source,region,category,count
2026-08-30,region_category,NHS Jobs,Yorkshire - North,Unspecified,4
2026-08-30,region_category,NHS Jobs,Yorkshire - South,Unspecified,6
2026-08-30,region_category,NHS Jobs,Yorkshire - West,Unspecified,8
2026-08-30,region_category,Teaching Vacancies,Berkshire,Admin/Service – Office Support,7
2026-08-30,region_category,Teaching Vacancies,Bristol & Bath,Admin/Service – Office Support,2
2026-08-30,region_category,Teaching Vacancies,Buckinghamshire,Admin/Service – Office Support,6
2026-08-30,region_category,Teaching Vacancies,Cambridgeshire,Admin/Service – Office Support,15
2026-08-30,region_category,Teaching Vacancies,Cheshire - West,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Cornwall,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Derbyshire,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Devon,Admin/Service – Office Support,8
2026-08-30,region_category,Teaching Vacancies,Dorset,Admin/Service – Office Support,2
2026-08-30,region_category,Teaching Vacancies,Essex,Admin/Service – Office Support,5
2026-08-30,region_category,Teaching Vacancies,Gloucestershire,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Greater Manchester - Manchester & Salford,Admin/Service – Office Support,2
2026-08-30,region_category,Teaching Vacancies,Greater Manchester - South,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Hampshire,Admin/Service – Office Support,6
2026-08-30,region_category,Teaching Vacancies,Hertfordshire,Admin/Service – Office Support,5
2026-08-30,region_category,Teaching Vacancies,Kent,Admin/Service – Office Support,4
2026-08-30,region_category,Teaching Vacancies,Leicestershire,Admin/Service – Office Support,3
2026-08-30,region_category,Teaching Vacancies,Lincolnshire,Admin/Service – Office Support,5
2026-08-30,region_category,Teaching Vacancies,London,Admin/Service – Office Support,23
2026-08-30,region_category,Teaching Vacancies,Merseyside - Liverpool,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Norfolk,Admin/Service – Office Support,7
2026-08-30,region_category,Teaching Vacancies,North East,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Northamptonshire,Admin/Service – Office Support,2
2026-08-30,region_category,Teaching Vacancies,Nottinghamshire,Admin/Service – Office Support,4
2026-08-30,region_category,Teaching Vacancies,Oxfordshire,Admin/Service – Office Support,9
2026-08-30,region_category,Teaching Vacancies,Somerset,Admin/Service – Office Support,5
2026-08-30,region_category,Teaching Vacancies,Staffordshire,Admin/Service – Office Support,4
2026-08-30,region_category,Teaching Vacancies,Surrey,Admin/Service – Office Support,3
2026-08-30,region_category,Teaching Vacancies,Sussex,Admin/Service – Office Support,2
2026-08-30,region_category,Teaching Vacancies,West Midlands - Birmingham & Solihull,Admin/Service – Office Support,7
2026-08-30,region_category,Teaching Vacancies,West Midlands - Black Country,Admin/Service – Office Support,3
2026-08-30,region_category,Teaching Vacancies,West Midlands - Coventry & Warwickshire,Admin/Service – Office Support,7
2026-08-30,region_category,Teaching Vacancies,Wiltshire,Admin/Service – Office Support,3
2026-08-30,region_category,Teaching Vacancies,Yorkshire - East,Admin/Service – Office Support,1
2026-08-30,region_category,Teaching Vacancies,Yorkshire - North,Admin/Service – Office Support,3
2026-08-30,region_category,Teaching Vacancies,Yorkshire - South,Admin/Service – Office Support,5
2026-08-30,region_category,Teaching Vacancies,Yorkshire - West,Admin/Service – Office Support,12
2026-08-30,region_category,VONNE,North East,Admin/Service – Office Support,2
