report_date,level,source,region,category,count
2026-09-19,region_category,Teaching Vacancies,Berkshire,Admin/Service – Office Support,3
2026-09-19,region_category,Teaching Vacancies,Cambridgeshire,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Devon,Admin/Service – Office Support,2
2026-09-19,region_category,Teaching Vacancies,Dorset,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Greater Manchester - Manchester & Salford,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Greater Manchester - Wigan & Bolton,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Hampshire,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Hertfordshire,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Lincolnshire,Admin/Service – Office Support,2
2026-09-19,region_category,Teaching Vacancies,London,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Nottinghamshire,Admin/Service – Office Support,2
2026-09-19,region_category,Teaching Vacancies,Somerset,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Suffolk,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Sussex,Admin/Service – Office Support,2
2026-09-19,region_category,Teaching Vacancies,West Midlands - Birmingham & Solihull,Admin/Service – Office Support,1
2026-09-19,region_category,Teaching Vacancies,Yorkshire - South,Admin/Service – Office Support,1
