date,job_id,title,company,raw_area,raw_location,geo_source,category,source_file,unknown_reason
2026-07-11,107499616,Children's Residential Support Worker,SCR Recruitment Services,Not Specified,Cambridgeshire,unknown,support_worker,2026-07-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-11,107446132,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-11,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-12,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-12.xlsx,area_not_found_in_geo_lookup
2026-07-12,107643776,Autism Practitioners (Support Workers),Scottish Autism,Biggar,Lanarkshire,unknown,support_worker,2026-07-12.xlsx,area_not_found_in_geo_lookup
2026-07-12,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-12.xlsx,area_not_found_in_geo_lookup
2026-07-12,107499616,Children's Residential Support Worker,SCR Recruitment Services,Not Specified,Cambridgeshire,unknown,support_worker,2026-07-12.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-12,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-12.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-13,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-13.xlsx,area_not_found_in_geo_lookup
2026-07-13,107643776,Autism Practitioners (Support Workers),Scottish Autism,Biggar,Lanarkshire,unknown,support_worker,2026-07-13.xlsx,area_not_found_in_geo_lookup
2026-07-13,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-13.xlsx,area_not_found_in_geo_lookup
2026-07-13,107655603,Behaviour Support Assistant,Ribbons and Reeves Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-13.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-13,107499616,Children's Residential Support Worker,SCR Recruitment Services,Not Specified,Cambridgeshire,unknown,support_worker,2026-07-13.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-13,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-13.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-13,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-13.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-14,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-14.xlsx,area_not_found_in_geo_lookup
2026-07-14,107643776,Autism Practitioners (Support Workers),Scottish Autism,Biggar,Lanarkshire,unknown,support_worker,2026-07-14.xlsx,area_not_found_in_geo_lookup
2026-07-14,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-14.xlsx,area_not_found_in_geo_lookup
2026-07-14,107655603,Behaviour Support Assistant,Ribbons and Reeves Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-14.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-14,107499616,Children's Residential Support Worker,SCR Recruitment Services,Not Specified,Cambridgeshire,unknown,support_worker,2026-07-14.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-14,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-14.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-14,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-14.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-15,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-15.xlsx,area_not_found_in_geo_lookup
2026-07-15,107643776,Autism Practitioners (Support Workers),Scottish Autism,Biggar,Lanarkshire,unknown,support_worker,2026-07-15.xlsx,area_not_found_in_geo_lookup
2026-07-15,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-15.xlsx,area_not_found_in_geo_lookup
2026-07-15,107499616,Children's Residential Support Worker,SCR Recruitment Services,Not Specified,Cambridgeshire,unknown,support_worker,2026-07-15.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-15,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-15.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-15,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-15.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-15,f329ad46-ee18-4a3c-8fc5-ae9ab486bed8,Residential Children's Support Worker,Randstad Care,Not Specified,Lanarkshire,unknown,support_worker,2026-07-15.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-16.xlsx,area_not_found_in_geo_lookup
2026-07-16,107643776,Autism Practitioners (Support Workers),Scottish Autism,Biggar,Lanarkshire,unknown,support_worker,2026-07-16.xlsx,area_not_found_in_geo_lookup
2026-07-16,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-16.xlsx,area_not_found_in_geo_lookup
2026-07-16,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-16.xlsx,area_not_found_in_geo_lookup
2026-07-16,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-16.xlsx,area_not_found_in_geo_lookup
2026-07-16,107655603,Behaviour Support Assistant,Ribbons and Reeves Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,107499616,Children's Residential Support Worker,SCR Recruitment Services,Not Specified,Cambridgeshire,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,e4f948c2-eb49-4ec1-899b-74283aaaca42,Female Relief Support Worker,Creative Support Ltd,Not Specified,Lancashire,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,f329ad46-ee18-4a3c-8fc5-ae9ab486bed8,Residential Children's Support Worker,Randstad Care,Not Specified,Lanarkshire,unknown,support_worker,2026-07-16.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-16,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-16.xlsx,area_not_found_in_geo_lookup
2026-07-17,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-17.xlsx,area_not_found_in_geo_lookup
2026-07-17,107643776,Autism Practitioners (Support Workers),Scottish Autism,Biggar,Lanarkshire,unknown,support_worker,2026-07-17.xlsx,area_not_found_in_geo_lookup
2026-07-17,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-17.xlsx,area_not_found_in_geo_lookup
2026-07-17,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-17.xlsx,area_not_found_in_geo_lookup
2026-07-17,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-17.xlsx,area_not_found_in_geo_lookup
2026-07-17,107655603,Behaviour Support Assistant,Ribbons and Reeves Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-17.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-17,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-17.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-17,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-17.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-17,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-17.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-17,e4f948c2-eb49-4ec1-899b-74283aaaca42,Female Relief Support Worker,Creative Support Ltd,Not Specified,Lancashire,unknown,support_worker,2026-07-17.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-17,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-17.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-17,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-17.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-17,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-17.xlsx,area_not_found_in_geo_lookup
2026-07-18,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-18.xlsx,area_not_found_in_geo_lookup
2026-07-18,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-18.xlsx,area_not_found_in_geo_lookup
2026-07-18,8e432c07-4627-45c7-b080-e13974f8aa98,Care Assistant - Bank - Care Home,Barchester Healthcare,Heckmondwike,Yorkshire,unknown,support_worker,2026-07-18.xlsx,area_not_found_in_geo_lookup
2026-07-18,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-18.xlsx,area_not_found_in_geo_lookup
2026-07-18,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-18.xlsx,area_not_found_in_geo_lookup
2026-07-18,107655603,Behaviour Support Assistant,Ribbons and Reeves Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-18.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-18,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-18.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-18,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-18.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-18,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-18.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-18,e4f948c2-eb49-4ec1-899b-74283aaaca42,Female Relief Support Worker,Creative Support Ltd,Not Specified,Lancashire,unknown,support_worker,2026-07-18.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-18,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-18.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-18,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-18.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-18,8bc733c3-6209-4d65-a972-1b579e4834e4,Care Assistant,Hallmark Care Homes LTD,Porth,Mid Glamorgan,unknown,support_worker,2026-07-18.xlsx,area_not_found_in_geo_lookup
2026-07-18,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-18.xlsx,area_not_found_in_geo_lookup
2026-07-19,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-19.xlsx,area_not_found_in_geo_lookup
2026-07-19,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-19.xlsx,area_not_found_in_geo_lookup
2026-07-19,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-19.xlsx,area_not_found_in_geo_lookup
2026-07-19,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-19.xlsx,area_not_found_in_geo_lookup
2026-07-19,107655603,Behaviour Support Assistant,Ribbons and Reeves Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-19.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-19,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-19.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-19,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-19.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-19,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-19.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-19,e4f948c2-eb49-4ec1-899b-74283aaaca42,Female Relief Support Worker,Creative Support Ltd,Not Specified,Lancashire,unknown,support_worker,2026-07-19.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-19,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-19.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-19,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-19.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-19,8bc733c3-6209-4d65-a972-1b579e4834e4,Care Assistant,Hallmark Care Homes LTD,Porth,Mid Glamorgan,unknown,support_worker,2026-07-19.xlsx,area_not_found_in_geo_lookup
2026-07-19,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-19.xlsx,area_not_found_in_geo_lookup
2026-07-19,21618_20293_13367,Support Worker,Turning Point,Woodmancote,Gloucestershire,unknown,support_worker,2026-07-19.xlsx,area_not_found_in_geo_lookup
2026-07-20,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-20.xlsx,area_not_found_in_geo_lookup
2026-07-20,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-20.xlsx,area_not_found_in_geo_lookup
2026-07-20,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-20.xlsx,area_not_found_in_geo_lookup
2026-07-20,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-20.xlsx,area_not_found_in_geo_lookup
2026-07-20,107655603,Behaviour Support Assistant,Ribbons and Reeves Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-20.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-20,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-20.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-20,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-20.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-20,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-20.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-20,e4f948c2-eb49-4ec1-899b-74283aaaca42,Female Relief Support Worker,Creative Support Ltd,Not Specified,Lancashire,unknown,support_worker,2026-07-20.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-20,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-20.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-20,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-20.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-20,8bc733c3-6209-4d65-a972-1b579e4834e4,Care Assistant,Hallmark Care Homes LTD,Porth,Mid Glamorgan,unknown,support_worker,2026-07-20.xlsx,area_not_found_in_geo_lookup
2026-07-20,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-20.xlsx,area_not_found_in_geo_lookup
2026-07-20,21618_20293_13367,Support Worker,Turning Point,Woodmancote,Gloucestershire,unknown,support_worker,2026-07-20.xlsx,area_not_found_in_geo_lookup
2026-07-21,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-21,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-21,5ea9f70c-5450-4d00-97a9-bdfcba44a0c6,Care Assistant - Bank - Care Home,Barchester Healthcare,Etchingham,Sussex,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-21,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-21,107608901,Recovery Worker,Waythrough,Middlewich,Cheshire,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-21,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-21.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-21,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-21.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-21,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-21.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-21,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-21.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-21,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-21.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-21,8bc733c3-6209-4d65-a972-1b579e4834e4,Care Assistant,Hallmark Care Homes LTD,Porth,Mid Glamorgan,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-21,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-21,21618_20293_13367,Support Worker,Turning Point,Woodmancote,Gloucestershire,unknown,support_worker,2026-07-21.xlsx,area_not_found_in_geo_lookup
2026-07-22,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-22.xlsx,area_not_found_in_geo_lookup
2026-07-22,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-22.xlsx,area_not_found_in_geo_lookup
2026-07-22,5ea9f70c-5450-4d00-97a9-bdfcba44a0c6,Care Assistant - Bank - Care Home,Barchester Healthcare,Etchingham,Sussex,unknown,support_worker,2026-07-22.xlsx,area_not_found_in_geo_lookup
2026-07-22,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-22.xlsx,area_not_found_in_geo_lookup
2026-07-22,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,107700014,Waking Night Support Worker,Bright Futures Care Limited,Not Specified,Not Specified,unknown,support_worker,2026-07-22.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-22,8bc733c3-6209-4d65-a972-1b579e4834e4,Care Assistant,Hallmark Care Homes LTD,Porth,Mid Glamorgan,unknown,support_worker,2026-07-22.xlsx,area_not_found_in_geo_lookup
2026-07-22,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-22.xlsx,area_not_found_in_geo_lookup
2026-07-23,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-23.xlsx,area_not_found_in_geo_lookup
2026-07-23,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-23.xlsx,area_not_found_in_geo_lookup
2026-07-23,5ea9f70c-5450-4d00-97a9-bdfcba44a0c6,Care Assistant - Bank - Care Home,Barchester Healthcare,Etchingham,Sussex,unknown,support_worker,2026-07-23.xlsx,area_not_found_in_geo_lookup
2026-07-23,d141ce73-5c57-44b9-bd5d-80eef01b1f70,Care Assistant - Days,Hallmark Care Homes LTD,Keith,Banffshire,unknown,support_worker,2026-07-23.xlsx,area_not_found_in_geo_lookup
2026-07-23,d7275659-7ca6-4d3a-a1ee-1a6ad0b9684e,Children Residential Support Worker,Reed,Not Specified,Cumbria,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,dba9cd30-53dc-49c9-912b-5e950c00fc2e,Children Residential Support Worker,OUTREACH STAFFING SOLUTIONS LTD,Not Specified,Yorkshire,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,107717948,Children's Health Care Assistant,Nurse Plus,Not Specified,Cornwall,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,107677136,Complex Care Assistant,Superior Healthcare,Not Specified,Not Specified,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,0bfd032a-32e9-4fc2-a37d-729b7b24c3b2,Healthcare Assistant,Seven Resourcing,Not Specified,Yorkshire,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,1402261963,"Hearing Care Assistant, Cumbria",Leightons Opticians & Hearing Care,Not Specified,Cumbria,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,1402262668,"Trainee Hearing Care Assistant, Lancashire",Leightons Opticians & Hearing Care,Not Specified,Lancashire,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,9f522d96-cfed-4c48-9f8a-44fc553bab0c,Wake Night Support Worker,YourRecruit,Not Specified,South East,unknown,support_worker,2026-07-23.xlsx,area_unusable_and_location_not_auto_fallback
2026-07-23,8bc733c3-6209-4d65-a972-1b579e4834e4,Care Assistant,Hallmark Care Homes LTD,Porth,Mid Glamorgan,unknown,support_worker,2026-07-23.xlsx,area_not_found_in_geo_lookup
2026-07-23,d064f5f8-7023-4b11-9f33-1c804b1a2d68,Care Assistant,Hallmark Care Homes LTD,Ty Croes,Gwynedd,unknown,support_worker,2026-07-23.xlsx,area_not_found_in_geo_lookup
2026-07-23,366340914608d308,Children's Residential Support Worker,Nurturing Nests,Wye,Kent,unknown,support_worker,2026-07-23.xlsx,area_not_found_in_geo_lookup
2026-07-24,b3644000-5d12-4c7b-841c-fa1e134ec9ff,Community Care Assistant,Avon Search & Selection Ltd,Abergele,Clwyd,unknown,support_worker,2026-07-24.xlsx,area_not_found_in_geo_lookup
2026-07-24,d30c581b-2249-4615-a5ae-97392fc0c427,Support Worker,Cygnet Healthcare,Blakeney,Gloucestershire,unknown,support_worker,2026-07-24.xlsx,area_not_found_in_geo_lookup
