location_id,canonical_location,canonical_region,latitude,longitude,coordinate_method,coordinate_source,status,active,priority,reason,evidence_reference,approval_status,approved_by,approved_date,approval_notes
LOC1899,Axbridge,Somerset,51.28466,-2.82078,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656730,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1900,Banwell,Somerset,51.32894,-2.86914,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656378,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1901,Bishops Lydeard,Somerset,51.05917,-3.18778,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2655564,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1902,Bradley Cross,Somerset,51.27488,-2.76256,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=6619766,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1903,Bridgwater,Somerset,51.12837,-3.00356,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654730,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1904,Burnham-on-sea,Somerset,51.23862,-2.99780,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654269,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1905,Castle Cary,Somerset,51.09000,-2.51417,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653601,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1906,Chard,Somerset,50.87270,-2.96597,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653346,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1907,Cheddar,Somerset,51.27537,-2.77662,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653281,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1908,Clevedon,Somerset,51.44227,-2.85786,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2652861,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1909,Crewkerne,Somerset,50.88298,-2.79588,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2652000,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1910,Frome,Somerset,51.22834,-2.32211,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649024,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1911,Glastonbury,Somerset,51.14745,-2.72075,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2648559,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1912,Highbridge,Somerset,51.21667,-2.98333,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2646977,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1913,Ilchester,Somerset,51.00587,-2.67981,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646279,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1914,Ilminster,Somerset,50.92684,-2.91009,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646265,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1915,Langport,Somerset,51.03778,-2.82806,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644914,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1916,Martock,Somerset,50.97361,-2.76684,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642947,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1917,Midsomer Norton,Somerset,51.28567,-2.48591,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642557,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1918,Minehead,Somerset,51.20452,-3.48284,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2642450,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1919,North Curry,Somerset,51.02250,-2.97167,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641379,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1920,North Petherton,Somerset,51.09243,-3.01549,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2641284,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1921,Paulton,Somerset,51.30472,-2.50028,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640559,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1922,Radstock,Somerset,51.29200,-2.44500,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2639715,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1923,Shepton Mallet,Somerset,51.18972,-2.54722,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2638035,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1924,South Petherton,Somerset,50.94829,-2.80708,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2637347,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1925,Street,Somerset,51.12472,-2.74000,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2636671,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1926,Taunton,Somerset,51.01494,-3.10293,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2636177,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1927,Watchet,Somerset,51.18189,-3.33079,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634704,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1928,Wells,Somerset,51.20794,-2.64896,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634569,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1929,Weston-super-mare,Somerset,51.34603,-2.97665,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634308,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1930,Williton,Somerset,51.16236,-3.32208,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633894,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1931,Wincanton,Somerset,51.05676,-2.40574,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633861,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1932,Winscombe,Somerset,51.31810,-2.83224,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=6695949,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1933,Wiveliscombe,Somerset,51.04139,-3.31278,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633720,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1934,Woolavington,Somerset,51.16493,-2.93814,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=3345375,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1935,Yeovil,Somerset,50.94159,-2.63211,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633373,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1936,East Kilbride,South Lanarkshire,55.76412,-4.17669,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2650405,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1937,Larkhall,South Lanarkshire,55.73333,-3.96667,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2644853,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1938,Lymington,South West,50.75916,-1.53828,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2643312,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1939,Cannock,Staffordshire,52.69045,-2.03085,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653883,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1940,Hanley,Staffordshire,53.02492,-2.17395,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647525,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1941,Leek,Staffordshire,53.10434,-2.02207,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644684,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1942,Lichfield,Staffordshire,52.68154,-1.82549,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644531,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1943,Rugeley,Staffordshire,52.75930,-1.93694,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2638977,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1944,Stafford,Staffordshire,52.80521,-2.11636,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2637142,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1945,Stoke-on-trent,Staffordshire,53.00415,-2.18538,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636841,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1946,Stone,Staffordshire,52.90590,-2.15409,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2636822,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1947,Tamworth,Staffordshire,52.63399,-1.69587,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636276,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1948,Uttoxeter,Staffordshire,52.89838,-1.86488,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2635043,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1949,Beccles,Suffolk,52.45936,1.56465,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656067,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1950,Brandon,Suffolk,52.44774,0.62382,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2654896,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1951,Bungay,Suffolk,52.45434,1.43818,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654327,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1952,Bury St Edmunds,Suffolk,52.24630,0.71111,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654186,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1953,Bury St. Edmunds,Suffolk,52.24630,0.71111,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2654186,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1954,Eye,Suffolk,52.32055,1.14618,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2649789,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1955,Felixstowe,Suffolk,51.96375,1.35110,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649579,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1956,Halesworth,Suffolk,52.34640,1.50290,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647638,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1957,Haverhill,Suffolk,52.08226,0.43891,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647310,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1958,Ipswich,Suffolk,52.05917,1.15545,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646057,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1959,Leiston,Suffolk,52.20611,1.57757,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644642,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1960,Lowestoft,Suffolk,52.47523,1.75167,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2643490,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1961,Newmarket,Suffolk,52.24467,0.40418,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2641616,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1962,Stowmarket,Suffolk,52.18893,0.99774,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636749,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1963,Sudbury,Suffolk,52.03890,0.73117,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2636564,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1964,Woodbridge,Suffolk,52.09332,1.32042,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2633671,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1965,Addlestone,Surrey,51.37135,-0.49353,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2657676,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1966,Ashtead,Surrey,51.30873,-0.29972,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656924,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1967,Bagshot,Surrey,51.36069,-0.68802,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2656632,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1968,Banstead,Surrey,51.32233,-0.20685,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2656379,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1969,Camberley,Surrey,51.33705,-0.74261,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653947,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1970,Caterham,Surrey,51.28230,-0.07889,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653520,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1971,Chertsey,Surrey,51.38812,-0.50782,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2653239,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1972,Cobham,Surrey,51.32997,-0.41130,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2652689,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1973,Cranleigh,Surrey,51.14209,-0.48374,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2652082,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1974,Dorking,Surrey,51.23228,-0.33380,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2651095,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1975,East Molesey,Surrey,51.39872,-0.34916,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2650376,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1976,Egham,Surrey,51.43158,-0.55239,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2650188,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1977,Epsom,Surrey,51.33050,-0.27011,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649957,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1978,Esher,Surrey,51.36969,-0.36693,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2649911,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1979,Farnham,Surrey,51.21444,-0.80054,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2649660,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1980,Fetcham,Surrey,51.28879,-0.35582,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=7287910,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1981,Godalming,Surrey,51.18580,-0.61489,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2648372,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1982,Godstone,Surrey,51.24779,-0.06914,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2648363,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1983,Guildford,Surrey,51.23536,-0.57427,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2647793,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1984,Haslemere,Surrey,51.09015,-0.70785,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2647365,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1985,Hindhead,Surrey,51.11381,-0.73351,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2646863,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1986,Horley,Surrey,51.17423,-0.15919,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2646606,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1987,Knaphill,Surrey,51.32010,-0.61584,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=6693245,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1988,Leatherhead,Surrey,51.29652,-0.33380,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644726,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1989,Lightwater,Surrey,51.34846,-0.67147,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=7116406,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1990,Lingfield,Surrey,51.17719,-0.01558,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2644455,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1991,Oxted,Surrey,51.25687,-0.00601,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2640717,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1992,Redhill,Surrey,51.24048,-0.17044,GEONAMES_NAME_REGION_DISAMBIGUATED,GeoNames GB extract 2026-09-05; geoname_id=2639545,REVIEW,FALSE,1,Repeated UK place name resolved against canonical Ontap region; verify before approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1993,Reigate,Surrey,51.23736,-0.20582,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2639506,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1994,Shepperton,Surrey,51.39546,-0.44889,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2638039,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1995,Staines,Surrey,51.43092,-0.50606,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2637126,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1996,Sunbury-on-thames,Surrey,51.40424,-0.41817,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636534,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1997,Tadworth,Surrey,51.29169,-0.23582,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2636331,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1998,Walton-on-thames,Surrey,51.38678,-0.41319,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634825,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1999,Weybridge,Surrey,51.37178,-0.45975,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2634204,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2000,Whyteleafe,Surrey,51.30808,-0.08429,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633993,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC2001,Windlesham,Surrey,51.36509,-0.65476,GEONAMES_EXACT_NAME,GeoNames GB extract 2026-09-05; geoname_id=2633849,REVIEW,FALSE,2,Single exact UK populated-place match for canonical geo area,pipeline/geo/geo_lookup.xlsx,PENDING,,,
