month,normalised_title,slice,example_live_titles,total_adverts,days_active,first_day_seen,last_day_seen,average_adverts_per_active_day,peak_daily_count,unique_advertisers,unique_regions,unique_locations,top_advertisers,top_regions,first_five_day_average,last_five_day_average,first_vs_last_five_day_change_pct,trend_label,top_advertiser_share_pct
2026-07,"ifa administrator/fs admin - ifa, financial services ""hybrid working""",unclassified,"IFA Administrator/FS Admin - IFA, Financial Services ""Hybrid working"" (12)",12,12,2026-07-17,2026-07-28,1.0,1,1,1,1,Astral Recruitment (12),Sussex (12),0.0,0.4,100.0,growing,100.0
2026-07,ifa administrator/trainee paraplanner 2 days in office 3 days wfh,unclassified,Ifa Administrator/Trainee Paraplanner 2 days in office 3 days wfh (4),4,4,2026-07-28,2026-07-31,1.0,1,1,1,1,Reed (4),Devon (4),0.0,0.8,100.0,growing,100.0
2026-07,ifa administrator/wealth planning administrator - 2 days from home,unclassified,IFA Administrator/Wealth Planning Administrator - 2 days from home (16),16,8,2026-07-23,2026-07-30,2.0,2,1,2,2,Cranleigh Personnel (16),Essex (8); Suffolk (8),0.0,1.6,100.0,growing,100.0
2026-07,ifa client administrator,unclassified,IFA Client Administrator (14),14,7,2026-07-01,2026-07-07,2.0,2,1,2,2,Ortus PSR (14),unknown (7); West Midlands - Coventry & Warwickshire (7),2.0,0.0,-100.0,declining,100.0
2026-07,ifa client care administrator,unclassified,IFA Client Care Administrator (2),2,2,2026-07-30,2026-07-31,1.0,1,1,1,1,NJR Recruitment (2),Greater Manchester - Manchester & Salford (2),0.0,0.4,100.0,growing,100.0
2026-07,ifa sales support administrator,unclassified,IFA Sales Support Administrator (35),35,20,2026-07-01,2026-07-30,1.75,3,2,4,4,Blakemore Recruitment (20); The Coast Partnership Ltd (15),Berkshire (13); Essex (8); Nottinghamshire (7); Surrey (7),1.0,2.4,140.0,growing,57.1
2026-07,ifa senior client administrator,admin_service,IFA Senior Client Administrator (10),10,10,2026-07-21,2026-07-30,1.0,1,1,1,1,Cameron James (10),unknown (10),0.0,0.8,100.0,growing,100.0
2026-07,ifa technical administrator & report writer,unclassified,IFA Technical Administrator & Report Writer (7),7,7,2026-07-24,2026-07-30,1.0,1,1,1,1,The Eventus Recruitment Group (7),Cheshire - East (7),0.0,0.8,100.0,growing,100.0
2026-07,immediate finance administrator,unclassified,Immediate Finance Administrator (21),21,21,2026-07-01,2026-07-21,1.0,1,1,1,1,Mitchell Adam (21),unknown (21),1.0,0.0,-100.0,declining,100.0
2026-07,import / export administrator,unclassified,Import / Export Administrator (10),10,10,2026-07-21,2026-07-30,1.0,1,1,1,1,Reed (10),Yorkshire - South (10),0.0,0.8,100.0,growing,100.0
2026-07,in service support project coordinator,unclassified,In Service Support Project Coordinator (2),2,2,2026-07-01,2026-07-02,1.0,1,1,1,1,Critical Maritime Systems & Support Limited (2),Hampshire (2),0.4,0.0,-100.0,declining,100.0
2026-07,inclusion teaching assistant,unclassified,Inclusion Teaching Assistant (20),20,20,2026-07-11,2026-07-30,1.0,1,1,1,1,Academics (20),Berkshire (20),0.0,0.8,100.0,growing,100.0
2026-07,income & financial inclusion officer,unclassified,Income & Financial Inclusion Officer (7),7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Trident Housing Association Limited (7),unknown (7),0.0,1.0,100.0,growing,100.0
2026-07,income administration officer,unclassified,Income Administration Officer (3),3,3,2026-07-29,2026-07-31,1.0,1,1,1,1,Community Gateway Association (3),Lancashire - Central (3),0.0,0.6,100.0,growing,100.0
2026-07,income reconciliation administrator,unclassified,Income Reconciliation Administrator (2),2,2,2026-07-01,2026-07-02,1.0,1,1,1,1,Premier Jobs UK Limited (2),Yorkshire - West (2),0.4,0.0,-100.0,declining,100.0
2026-07,income senior housing manager,unclassified,Income Senior Housing Manager (13),13,13,2026-07-04,2026-07-16,1.0,1,1,1,1,Home Group Limited (13),Hertfordshire (13),0.4,0.0,-100.0,declining,100.0
2026-07,"independent / optometrist / saffron walden / £70,000",unclassified,"Independent / Optometrist / Saffron Walden / £70,000 (5)",5,5,2026-07-27,2026-07-31,1.0,1,1,1,1,Vivid Optical (5),East of England (5),0.0,1.0,100.0,growing,100.0
2026-07,independent children's occupational therapist,unclassified,Independent Children's Occupational Therapist (24),24,6,2026-07-25,2026-07-30,4.0,4,1,4,4,Reed (24),Suffolk (6); Surrey (6); Hertfordshire (6); Lancashire - West (6),0.0,3.2,100.0,growing,100.0
2026-07,independent children's speech and language therapist,unclassified,Independent Children's Speech and Language Therapist (37),37,14,2026-07-13,2026-07-30,2.64,4,1,5,5,Reed (37),Lancashire - North (13); Gloucestershire (6); Hertfordshire (6); Suffolk (6); Surrey (6),0.0,3.2,100.0,growing,100.0
2026-07,independent domestic violence advisor,unclassified,Independent Domestic Violence Advisor (14),14,14,2026-07-04,2026-07-27,1.0,1,2,2,2,Victim Support (13); Honeycomb Group (1),Cumbria - North (13); unknown (1),0.2,0.2,0.0,stable,92.9
2026-07,independent domestic violence advocate,unclassified,Independent Domestic Violence Advocate (23),23,23,2026-07-09,2026-07-31,1.0,1,2,2,2,NFP People (17); Victim Support (6),Bristol & Bath (17); Cumbria - North (6),0.0,1.0,100.0,growing,73.9
2026-07,independent fostering reviewing officer,unclassified,Independent Fostering Reviewing Officer (3),3,3,2026-07-25,2026-07-27,1.0,1,1,1,1,TACT (3),Bristol & Bath (3),0.0,0.2,100.0,growing,100.0
2026-07,independent living advisor frome,unclassified,Independent Living Advisor Frome (6),6,6,2026-07-01,2026-07-06,1.0,1,1,1,1,Yolk Recruitment Limited (6),Somerset (6),1.0,0.0,-100.0,declining,100.0
2026-07,independent living coordinator,unclassified,Independent Living Coordinator (13),13,13,2026-07-02,2026-07-14,1.0,1,1,1,1,Hedyn (13),Wales South -gwent (13),0.8,0.0,-100.0,declining,100.0
2026-07,independent living maintenance officer,unclassified,Independent Living Maintenance Officer (8),8,8,2026-07-10,2026-07-31,1.0,1,1,1,1,BPHA (8),Bedfordshire (8),0.0,0.2,100.0,growing,100.0
2026-07,independent living support worker - british sign language (qualified),unclassified,Independent Living Support Worker - British Sign Language (Qualified) (9),9,9,2026-07-22,2026-07-30,1.0,1,1,1,1,Greys Specialist Recruitment (9),"North East - Tyneside, Wearside & Northumberland (9)",0.0,0.8,100.0,growing,100.0
2026-07,independent living team supervisor,unclassified,Independent Living Team Supervisor (28),28,28,2026-07-04,2026-07-31,1.0,1,1,1,1,Lynx Employment Services Ltd (28),West Midlands - Coventry & Warwickshire (28),0.4,1.0,150.0,growing,100.0
2026-07,independent reviewing officer (iro) & child protection chair,unclassified,Independent Reviewing Officer (IRO) & Child Protection Chair (9),9,9,2026-07-22,2026-07-30,1.0,1,1,1,1,Randstad Care (9),Greater Manchester - North (9),0.0,0.8,100.0,growing,100.0
2026-07,industrial hygiene operative,unclassified,Industrial Hygiene Operative (13),13,13,2026-07-15,2026-07-27,1.0,1,1,1,1,Manpower (13),Scotland Central - Edinburgh & Lothians (13),0.0,0.2,100.0,growing,100.0
2026-07,industrial hygiene operatives,unclassified,Industrial Hygiene Operatives (7),7,7,2026-07-01,2026-07-07,1.0,1,1,1,1,Manpower (7),unknown (7),1.0,0.0,-100.0,declining,100.0
2026-07,industrial voices coordination & training officer,unclassified,Industrial Voices Coordination & Training Officer (9),9,9,2026-07-21,2026-07-30,1.0,1,1,1,1,Trades Union Congress (9),London (9),0.0,0.8,100.0,growing,100.0
2026-07,information & records administrator,unclassified,Information & Records Administrator (8),8,8,2026-07-02,2026-07-09,1.0,1,1,1,1,First Choice Selection Services (8),Northern Ireland - East (8),0.8,0.0,-100.0,declining,100.0
2026-07,information assistant,unclassified,Information Assistant (8),8,8,2026-07-02,2026-07-09,1.0,1,1,1,1,MPA Recruitment (8),Northern Ireland - East (8),0.8,0.0,-100.0,declining,100.0
2026-07,information governance administrator(temp),unclassified,Information Governance Administrator(Temp) (6),6,6,2026-07-04,2026-07-09,1.0,1,1,1,1,Honeycomb Jobs Ltd (6),North Wales - West (6),0.4,0.0,-100.0,declining,100.0
2026-07,"information, knowledge, and support adviser",unclassified,"Information, Knowledge, and Support Adviser (1)",1,1,2026-07-30,2026-07-30,1.0,1,1,1,1,University College London (1),unknown (1),0.0,0.2,100.0,growing,100.0
2026-07,innovation centre assistant,unclassified,Innovation Centre Assistant (2),2,2,2026-07-29,2026-07-30,1.0,1,1,1,1,Iceland Food Group (2),Flintshire (2),0.0,0.4,100.0,growing,100.0
2026-07,inshore boating support administrator,unclassified,Inshore Boating Support Administrator (13),13,13,2026-07-01,2026-07-14,1.0,1,1,1,1,THE MARINE SOCIETY AND SEA CADETS (13),unknown (13),1.0,0.0,-100.0,declining,100.0
2026-07,"insights & strategy director, healthcare",unclassified,"Insights & Strategy Director, Healthcare (2)",2,2,2026-07-30,2026-07-31,1.0,1,1,1,1,NADEN BLAIR (2),unknown (2),0.0,0.4,100.0,growing,100.0
2026-07,insolvency administrator,unclassified,Insolvency Administrator (63),63,30,2026-07-01,2026-07-30,2.1,4,3,3,3,GGT Insolvency Recruitment (40); Be-IT Resourcing (15); FRP Group (8),unknown (28); Yorkshire - West (20); Scotland Central - Fife (15),2.0,0.8,-60.0,spike,63.5
2026-07,insolvency case administrator,admin_service,Insolvency Case Administrator (52),52,30,2026-07-01,2026-07-30,1.73,3,2,3,3,GGT Insolvency Recruitment (40); Bell Cornwall Recruitment (12),Cheshire - Warrington & Halton (20); Yorkshire - South (20); unknown (12),2.0,0.8,-60.0,spike,76.9
2026-07,insolvency manager,unclassified,Insolvency Manager (1),1,1,2026-07-01,2026-07-01,1.0,1,1,1,1,DECIPHER CONSULTING RECRUITMENT LIMITED (1),"North East - Tyneside, Wearside & Northumberland (1)",0.2,0.0,-100.0,declining,100.0
2026-07,insurance administrator,admin_service,Insurance Administrator (13),13,13,2026-07-18,2026-07-30,1.0,1,1,1,1,i2i Recruitment Consultancy (13),Gloucestershire (13),0.0,0.8,100.0,growing,100.0
2026-07,insurance administrator - temp!,unclassified,Insurance Administrator - Temp! (13),13,13,2026-07-18,2026-07-30,1.0,1,1,1,1,Office Angels (13),unknown (13),0.0,0.8,100.0,growing,100.0
2026-07,insurance broking accounts administrator (i-rec),unclassified,Insurance Broking Accounts Administrator (I-REC) (10),10,10,2026-07-21,2026-07-30,1.0,1,1,1,1,JMG Group (10),Yorkshire - West (10),0.0,0.8,100.0,growing,100.0
2026-07,intelligence officer,unclassified,Intelligence Officer (4),4,4,2026-07-02,2026-07-05,1.0,1,1,1,1,Independent Commission for Reconciliation and Information Recovery (ICRIR) (4),London (4),0.8,0.0,-100.0,declining,100.0
2026-07,intensive housing management link worker,unclassified,Intensive Housing Management Link Worker (3),3,3,2026-07-12,2026-07-14,1.0,1,1,1,1,P3 Charity (3),unknown (3),0.0,0.0,0.0,stable,100.0
2026-07,intensive temporary accommodation officer (complex needs),unclassified,Intensive Temporary Accommodation Officer (Complex Needs) (3),3,3,2026-07-19,2026-07-21,1.0,1,1,1,1,Iris Recruitment (3),Hertfordshire (3),0.0,0.0,0.0,stable,100.0
2026-07,interim associate director of hr operations & wellbeing,unclassified,Interim Associate Director of HR Operations & Wellbeing (27),27,27,2026-07-04,2026-07-30,1.0,1,1,1,1,Triumph Consultants (27),unknown (27),0.4,0.8,100.0,growing,100.0
2026-07,interim deputy academic registrar,unclassified,Interim Deputy Academic Registrar (2),2,2,2026-07-09,2026-07-10,1.0,1,1,1,1,Morgan Hunt Recruitment (2),unknown (2),0.0,0.0,0.0,stable,100.0
2026-07,interim executive assistant,unclassified,Interim Executive Assistant (14),14,14,2026-07-15,2026-07-28,1.0,1,1,1,1,Michael Page Business Support (14),unknown (14),0.0,0.4,100.0,growing,100.0
2026-07,interim general manager - surgery (nhs),unclassified,Interim General Manager - Surgery (NHS) (17),17,17,2026-07-11,2026-07-27,1.0,1,1,1,1,MLC Partners (17),unknown (17),0.0,0.2,100.0,growing,100.0
2026-07,interim home manager,unclassified,Interim Home Manager (59),59,30,2026-07-01,2026-07-30,1.97,2,1,2,2,Leaders In Care Recruitment Ltd (59),Scotland West - Glasgow (30); Bedfordshire (29),1.8,1.6,-11.1,stable,100.0
2026-07,interim turnaround home manager,unclassified,Interim Turnaround Home Manager (10),10,10,2026-07-01,2026-07-10,1.0,1,1,1,1,Leaders In Care Recruitment Ltd (10),Merseyside - Liverpool (10),1.0,0.0,-100.0,declining,100.0
2026-07,internal communications & executive coordinator,unclassified,Internal Communications & Executive Coordinator (22),22,22,2026-07-10,2026-07-31,1.0,1,1,1,1,The Curve Group (22),unknown (22),0.0,1.0,100.0,growing,100.0
2026-07,internal sales administrator,unclassified,Internal Sales Administrator (61),61,18,2026-07-01,2026-07-31,3.39,5,4,5,5,Breedon Group plc (27); Reed (16); Imperial Workforce (15); Zachary Daniels (3),"unknown (16); North East - Tyneside, Wearside & Northumberland (15); Derbyshire (14); North East - County Durham & Darlington/Hartlepool (13); Cheshire - Warrington & Halton (3)",0.4,3.8,850.0,growing,44.3
2026-07,internal sales support administrator,unclassified,Internal sales support administrator (6),6,6,2026-07-02,2026-07-07,1.0,1,1,1,1,Hays (6),unknown (6),0.8,0.0,-100.0,declining,100.0
2026-07,inventory administrator,unclassified,Inventory Administrator (24),24,24,2026-07-01,2026-07-31,1.0,1,1,2,2,GXO Logistics (24),Oxfordshire (20); Northamptonshire (4),1.0,0.8,-20.0,stable,100.0
2026-07,inventory administrator (6 mnth contract),unclassified,Inventory Administrator (6 Mnth Contract) (8),8,8,2026-07-02,2026-07-09,1.0,1,1,1,1,Honeycomb Jobs Ltd (8),London (8),0.8,0.0,-100.0,declining,100.0
2026-07,inventory administrator (rotating),unclassified,Inventory Administrator (Rotating) (15),15,15,2026-07-01,2026-07-15,1.0,1,1,1,1,GXO Logistics (15),Northamptonshire (15),1.0,0.0,-100.0,declining,100.0
2026-07,"inverness optometrist role - up to £65,000",unclassified,"Inverness Optometrist Role - Up to £65,000 (22)",22,22,2026-07-10,2026-07-31,1.0,1,1,1,1,Vivid Optical (22),North Scotland (22),0.0,1.0,100.0,growing,100.0
2026-07,investment administrator,admin_service,Investment Administrator (28),28,18,2026-07-01,2026-07-30,1.56,3,4,3,3,Ortus PSR (12); mbf. (7); CB3 Associates Ltd (6); Recruit UK (3),Leicestershire (12); unknown (10); Yorkshire - North (6),2.4,0.8,-66.7,spike,42.9
2026-07,investment delivery customer liaison officer,unclassified,Investment Delivery Customer Liaison Officer (14),14,14,2026-07-03,2026-07-16,1.0,1,1,1,1,Peaks & Plains Housing Trust (14),Cheshire - East (14),0.6,0.0,-100.0,declining,100.0
2026-07,ip renewals administrator - scotland,unclassified,IP Renewals Administrator - Scotland (2),2,2,2026-07-30,2026-07-31,1.0,1,1,1,1,Dawn Ellmore Employment Agency (2),unknown (2),0.0,0.4,100.0,growing,100.0
2026-07,ips fidelity assurance lead,unclassified,IPS Fidelity Assurance Lead (6),6,6,2026-07-25,2026-07-30,1.0,1,1,1,1,Southdown (6),Sussex (6),0.0,0.8,100.0,growing,100.0
2026-07,ips team leader,unclassified,IPS Team Leader (8),8,8,2026-07-01,2026-07-21,1.0,1,1,1,1,Trigon Recruitment (8),Merseyside - Wirral (8),0.4,0.0,-100.0,declining,100.0
2026-07,"ipswich optometrist role - up to £70,000 !",unclassified,"Ipswich Optometrist Role - Up to £70,000 ! (22)",22,22,2026-07-10,2026-07-31,1.0,1,1,1,1,Vivid Optical (22),Suffolk (22),0.0,1.0,100.0,growing,100.0
2026-07,it administration assistant,unclassified,IT Administration Assistant (13),13,13,2026-07-16,2026-07-28,1.0,1,1,1,1,Barchester Healthcare (13),North Scotland (13),0.0,0.4,100.0,growing,100.0
2026-07,it administrator,unclassified,IT Administrator (41),41,21,2026-07-10,2026-07-30,1.95,3,4,4,4,Reed (15); Erin Associates (14); EC PROPERTY RECRUITMENT LTD (11); Hays Specialist Recruitment Limited (1),Berkshire (15); Nottinghamshire (14); London (11); unknown (1),0.0,1.6,100.0,growing,36.6
2026-07,it administrator - japanese speaking,unclassified,IT Administrator - Japanese speaking (6),6,6,2026-07-09,2026-07-14,1.0,1,1,1,1,cer Financial Ltd (6),unknown (6),0.0,0.0,0.0,stable,100.0
2026-07,it automation project execution specialist (pharma),unclassified,IT Automation Project Execution Specialist (Pharma) (22),22,22,2026-07-01,2026-07-22,1.0,1,1,1,1,Room At The Top Recruitment (22),Buckinghamshire (22),1.0,0.0,-100.0,declining,100.0
2026-07,it business support manager,unclassified,IT Business Support Manager (5),5,5,2026-07-02,2026-07-06,1.0,1,1,1,1,NI Water (5),London (5),0.8,0.0,-100.0,declining,100.0
2026-07,it operations graduate,unclassified,IT Operations Graduate (9),9,9,2026-07-01,2026-07-09,1.0,1,1,1,1,CONNECT RECRUITMENT CONSULTANTS LIMITED (9),Berkshire (9),1.0,0.0,-100.0,declining,100.0
2026-07,it/ot support technician,unclassified,IT/OT Support Technician (2),2,2,2026-07-02,2026-07-03,1.0,1,1,1,1,Rullion Limited (2),Worcestershire (2),0.4,0.0,-100.0,declining,100.0
2026-07,italian and french speaking customer service administrator,unclassified,Italian and French speaking Customer Service Administrator (7),7,7,2026-07-01,2026-07-07,1.0,1,1,1,1,The Language Business - Language Recruitment Specialists (7),unknown (7),1.0,0.0,-100.0,declining,100.0
2026-07,italian speaking administrator,unclassified,Italian speaking Administrator (23),23,23,2026-07-01,2026-07-23,1.0,1,1,1,1,ABL Recruitment (23),Hampshire (23),1.0,0.0,-100.0,declining,100.0
2026-07,italian speaking office administrator,unclassified,Italian Speaking Office Administrator (1),1,1,2026-07-16,2026-07-16,1.0,1,1,1,1,Unico Recruitment (London) Ltd (1),Hertfordshire (1),0.0,0.0,0.0,stable,100.0
2026-07,itu nurse,unclassified,ITU Nurse (9),9,9,2026-07-01,2026-07-09,1.0,1,1,1,1,PRO Nursing Healthcare Ltd (9),London (9),1.0,0.0,-100.0,declining,100.0
2026-07,iv therapy nurse -south london,unclassified,IV Therapy Nurse -South London (12),12,12,2026-07-10,2026-07-21,1.0,1,1,1,1,Inizio (12),unknown (12),0.0,0.0,0.0,stable,100.0
2026-07,iva administrator,unclassified,IVA Administrator (14),14,14,2026-07-17,2026-07-30,1.0,1,1,1,1,Greys Specialist Recruitment (14),Greater Manchester - South (14),0.0,0.8,100.0,growing,100.0
2026-07,japanese speaking financial administrator - hybrid,unclassified,Japanese Speaking Financial Administrator - Hybrid (20),20,20,2026-07-01,2026-07-20,1.0,1,1,1,1,People First (20),unknown (20),1.0,0.0,-100.0,declining,100.0
2026-07,job costings administrator,unclassified,Job Costings Administrator (10),10,10,2026-07-21,2026-07-30,1.0,1,1,1,1,Eligo Recruitment (10),Essex (10),0.0,0.8,100.0,growing,100.0
2026-07,job in,unclassified,job in (17),17,17,2026-07-15,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (17),Essex (17),0.0,1.0,100.0,growing,100.0
2026-07,join our audiology talent pool,unclassified,Join Our Audiology Talent Pool (8),8,8,2026-07-21,2026-07-28,1.0,1,1,1,1,Specsavers (8),unknown (8),0.0,0.4,100.0,growing,100.0
2026-07,joint venture partner,unclassified,Joint Venture Partner (6),6,6,2026-07-25,2026-07-30,1.0,1,1,1,1,Vision Express (6),Channel Islands (6),0.0,0.8,100.0,growing,100.0
2026-07,joint venture partner - bishops stortford (optometrist / dispensing optician),unclassified,Joint Venture Partner - Bishops Stortford (Optometrist / Dispensing Optician) (31),31,31,2026-07-01,2026-07-31,1.0,1,1,1,1,Leightons Opticians & Hearing Care (31),Hertfordshire (31),1.0,1.0,0.0,stable,100.0
2026-07,junior administration support assistant,unclassified,Junior Administration Support Assistant (16),16,16,2026-07-01,2026-07-16,1.0,1,1,1,1,Recruitment Helpline Ltd (16),Lancashire - East (16),1.0,0.0,-100.0,declining,100.0
2026-07,junior administrator,admin_service,Junior Administrator (6),6,6,2026-07-17,2026-07-22,1.0,1,1,1,1,Reed (6),Surrey (6),0.0,0.0,0.0,stable,100.0
2026-07,junior eu road freight administration clerk,unclassified,Junior EU Road Freight Administration Clerk (15),15,15,2026-07-16,2026-07-30,1.0,1,1,1,1,Detail2 Limited (15),Greater Manchester - Manchester & Salford (15),0.0,0.8,100.0,growing,100.0
2026-07,junior ifa administrator,unclassified,Junior IFA Administrator (7),7,7,2026-07-01,2026-07-07,1.0,1,1,1,1,TEMPLEGATE RECRUITMENT (7),Nottinghamshire (7),1.0,0.0,-100.0,declining,100.0
2026-07,junior legal administrator - scotland,unclassified,Junior Legal Administrator - Scotland (2),2,2,2026-07-30,2026-07-31,1.0,1,1,1,1,Dawn Ellmore Employment Agency (2),unknown (2),0.0,0.4,100.0,growing,100.0
2026-07,junior management accountant/assistant accountant,unclassified,Junior Management Accountant/Assistant Accountant (7),7,7,2026-07-24,2026-07-31,1.0,1,1,1,1,Unity Personnel (7),Yorkshire - North (7),0.0,1.0,100.0,growing,100.0
2026-07,junior office administrator,unclassified,Junior Office Administrator (10),10,10,2026-07-21,2026-07-30,1.0,1,1,1,1,Elevation Recruitment Group (10),Yorkshire - West (10),0.0,0.8,100.0,growing,100.0
2026-07,junior pa,unclassified,Junior PA (25),25,19,2026-07-09,2026-07-27,1.32,2,2,1,1,LAW CHOICE RECRUITMENT (14); The Maine Group (11),unknown (25),0.0,0.2,100.0,growing,56.0
2026-07,junior pa & receptionist - graduate,unclassified,Junior PA & Receptionist - Graduate (6),6,6,2026-07-22,2026-07-29,1.0,1,1,1,1,Office Angels (6),unknown (6),0.0,0.6,100.0,growing,100.0
2026-07,junior regulatory affairs administrator,unclassified,Junior Regulatory Affairs Administrator (20),20,20,2026-07-01,2026-07-23,1.0,1,1,1,1,Astonish (20),Yorkshire - West (20),1.0,0.0,-100.0,declining,100.0
2026-07,keen to explore the scottish isles? support workers needed!,unclassified,Keen to explore the Scottish Isles? Support Workers needed! (16),16,6,2026-07-09,2026-07-14,2.67,3,1,2,3,Randstad Care (16),North Scotland (11); Scotland Central - Tayside (5),0.0,0.0,0.0,stable,100.0
2026-07,kentown family support worker,unclassified,Kentown Family Support Worker (7),7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Rainbow Trust Children's Charity (7),Cumbria - South (7),0.0,1.0,100.0,growing,100.0
2026-07,key account administrator (fixed term),unclassified,Key Account Administrator (Fixed Term) (2),2,2,2026-07-15,2026-07-16,1.0,1,1,1,1,Rubax (2),Cheshire - Warrington & Halton (2),0.0,0.0,0.0,stable,100.0
2026-07,key account manager healthcare & education (north),unclassified,Key Account Manager Healthcare & Education (North) (16),16,16,2026-07-01,2026-07-30,1.0,1,1,1,1,Altro (16),Hertfordshire (16),1.0,0.8,-20.0,stable,100.0
2026-07,key accounts administrator,unclassified,Key Accounts Administrator (3),3,3,2026-07-24,2026-07-28,1.0,1,1,1,1,Otis (3),Leicestershire (3),0.0,0.4,100.0,growing,100.0
2026-07,key worker,unclassified,Key Worker (7),7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Cranstoun (7),Other / Unknown (7),0.0,1.0,100.0,growing,100.0
2026-07,kinship navigator - west dunbartonshire (family support worker),unclassified,Kinship Navigator - West Dunbartonshire (Family Support Worker) (3),3,3,2026-07-25,2026-07-27,1.0,1,1,1,1,Kinship (3),Scotland West - Glasgow (3),0.0,0.2,100.0,growing,100.0
2026-07,kitchen assistant,unclassified,Kitchen Assistant (21),21,13,2026-07-01,2026-07-14,1.62,2,2,2,2,Brancaster Care Homes Limited (12); Broadacres Housing Association (9),Cheshire - East (12); Yorkshire - North (9),1.8,0.0,-100.0,declining,57.1
2026-07,kitchen assistant bank,unclassified,Kitchen Assistant Bank (7),7,7,2026-07-08,2026-07-31,1.0,1,2,1,1,Care Concern Group (6); CARE CONCERN GROUP LIMITED (1),Somerset (7),0.0,0.2,100.0,growing,85.7
2026-07,korean translator,unclassified,Korean Translator (1),1,1,2026-07-02,2026-07-02,1.0,1,1,1,1,Fisher Investments (1),London (1),0.2,0.0,-100.0,declining,100.0
2026-07,kyc administrator,unclassified,KYC Administrator (21),21,21,2026-07-01,2026-07-21,1.0,1,1,1,1,PDR Solutions (21),Kent (21),1.0,0.0,-100.0,declining,100.0
2026-07,l & d (learning & development) administrator,unclassified,L & D (Learning & Development) Administrator (10),10,10,2026-07-21,2026-07-30,1.0,1,1,1,1,Adecco (10),Devon (10),0.0,0.8,100.0,growing,100.0
2026-07,lab administrator,unclassified,Lab Administrator (3),3,3,2026-07-18,2026-07-20,1.0,1,1,1,1,Impellam (3),unknown (3),0.0,0.0,0.0,stable,100.0
2026-07,lab technician,unclassified,Lab Technician (64),64,29,2026-07-01,2026-07-31,2.21,3,4,7,7,Gap Technical Ltd (31); Specsavers (17); ReeVR (14); Rise Technical Recruitment Limited (2),Cheshire - Warrington & Halton (18); Hampshire (14); Hertfordshire (13); Greater Manchester - South (9); Staffordshire (7); North Scotland (2); Lancashire - East (1),2.8,1.4,-50.0,spike,48.4
2026-07,lab technician (quarry / aggregates),unclassified,Lab Technician (Quarry / Aggregates) (1),1,1,2026-07-31,2026-07-31,1.0,1,1,1,1,Rise Technical Recruitment Limited (1),Highlands & Islands (1),0.0,0.2,100.0,growing,100.0
2026-07,lab technician - central london,unclassified,Lab Technician - Central London (11),11,11,2026-07-01,2026-07-24,1.0,1,1,1,1,Lunaria Recruitment (11),unknown (11),1.0,0.0,-100.0,declining,100.0
2026-07,lab technician - no experience required,unclassified,Lab Technician - NO EXPERIENCE REQUIRED (6); Lab Technician - No Experience Required (1),7,7,2026-07-05,2026-07-25,1.0,1,1,1,1,Industrial (7),Other / Unknown (7),0.2,0.0,-100.0,declining,100.0
2026-07,lab technician / materials tester - construction,unclassified,Lab Technician / Materials Tester - Construction (1),1,1,2026-07-10,2026-07-10,1.0,1,1,1,1,Rise Technical Recruitment Limited (1),North Scotland (1),0.0,0.0,0.0,stable,100.0
2026-07,lab technician saturdays only,unclassified,Lab Technician Saturdays Only (6),6,6,2026-07-18,2026-07-23,1.0,1,1,1,1,Specsavers (6),Hampshire (6),0.0,0.0,0.0,stable,100.0
2026-07,laboratory scientist (chemistry),unclassified,Laboratory Scientist (Chemistry) (14),14,14,2026-07-04,2026-07-17,1.0,1,1,1,1,South West Water (14),Devon (14),0.4,0.0,-100.0,declining,100.0
2026-07,laboratory scientist (microbiology),unclassified,Laboratory Scientist (Microbiology) (9),9,9,2026-07-22,2026-07-31,1.0,1,1,1,1,Scotland's Rural College (SRUC) (9),Scotland Central - Edinburgh & Lothians (9),0.0,1.0,100.0,growing,100.0
2026-07,laboratory scientist (molecular biology),unclassified,Laboratory Scientist (Molecular Biology) (3),3,3,2026-07-21,2026-07-29,1.0,1,1,1,1,Scotland's Rural College (SRUC) (3),Scotland Central - Edinburgh & Lothians (3),0.0,0.2,100.0,growing,100.0
2026-07,laboratory scientist - in-vitro preclinical,unclassified,Laboratory Scientist - In-Vitro Preclinical (9),9,9,2026-07-05,2026-07-29,1.0,1,1,1,1,Hudson Shribman (9),unknown (9),0.2,0.6,200.0,growing,100.0
2026-07,land rover vehicle technician,unclassified,Land Rover Vehicle Technician (40),40,29,2026-07-01,2026-07-31,1.38,3,1,2,2,Listers (40),Worcestershire (22); Herefordshire (18),1.8,1.0,-44.4,spike,100.0
2026-07,laundry administrator (temp to perm),unclassified,Laundry Administrator (Temp to Perm) (3),3,3,2026-07-12,2026-07-14,1.0,1,1,1,1,CDS Labour (Group UK) Ltd (3),Devon (3),0.0,0.0,0.0,stable,100.0
2026-07,ld support worker part time,unclassified,LD Support Worker Part Time (6),6,6,2026-07-25,2026-07-30,1.0,1,1,1,1,Reddi Support (6),Worcestershire (6),0.0,0.8,100.0,growing,100.0
